epoch,eval_loss,eval_accuracy,layer,prompt
1.0,0.2601276636123657,0.9094036697247706,-2,SST-2_3
1.0,0.2534922957420349,0.911697247706422,-1,SST-2_3
1.0,0.26031431555747986,0.9071100917431193,0,SST-2_3
1.0,0.25775590538978577,0.908256880733945,1,SST-2_3
1.0,0.2620477080345154,0.9071100917431193,2,SST-2_3
1.0,0.25835657119750977,0.9059633027522935,3,SST-2_3
1.0,0.25730741024017334,0.9025229357798165,4,SST-2_3
1.0,0.26604777574539185,0.8979357798165137,5,SST-2_3
1.0,0.258512407541275,0.9094036697247706,6,SST-2_3
1.0,0.26295775175094604,0.9002293577981652,7,SST-2_3
1.0,0.2601388692855835,0.8990825688073395,8,SST-2_3
1.0,0.2625444531440735,0.9002293577981652,9,SST-2_3
1.0,0.27800899744033813,0.9002293577981652,10,SST-2_3
1.0,0.2663125693798065,0.8944954128440367,11,SST-2_3
